esmini GIT REV: v3.0.1-0-edd82328
esmini GIT TAG: v3.0.1
esmini GIT BRANCH: tags/v3.0.1^0
esmini BUILD VERSION: 6063
Scenario File Name: scenario_0a4a0f42.xosc
Number of Vehicles: 6
Index [-], TimeStamp [s], #1 Entity_Name [-], #1 Entity_ID [-], #1 Current_Speed [m/s], #1 Wheel_Angle [deg], #1 Wheel_Rotation [-], #1 bb_x [m], #1 bb_y [m], #1 bb_z [m], #1 bb_length [m], #1 bb_width [m], #1 bb_height [m], #1 World_Position_X [m], #1 World_Position_Y [m], #1 World_Position_Z [m], #1 Vel_X [m/s], #1 Vel_Y [m/s], #1 Vel_Z [m/s], #1 Acc_X [m/s2], #1 Acc_Y [m/s2], #1 Acc_Z [m/s2], #1 Distance_Travelled_Along_Road_Segment [m], #1 Lateral_Distance_Lanem [m], #1 lane_id, #1 lane_offset[m], #1 World_Heading_Angle [rad], #1 Heading_Angle_Rate [rad/s], #1 Relative_Heading_Angle [rad], #1 Relative_Heading_Angle_Drive_Direction [rad], #1 World_Pitch_Angle [rad], #1 Road_Curvature [1/m], #1 collision_ids, #2 Entity_Name [-], #2 Entity_ID [-],#2 Current_Speed [m/s], #2 Wheel_Angle [deg], #2 Wheel_Rotation [-],#2 bb_x [m], #2 bb_y [m], #2 bb_z [m], #2 bb_length [m], #2 bb_width [m], #2 bb_height [m], #2 World_Position_X [m], #2 World_Position_Y [m], #2 World_Position_Z [m], #2 Vel_X [m/s], #2 Vel_Y [m/s], #2 Vel_Z [m/s], #2 Acc_X [m/s2], #2 Acc_Y [m/s2], #2 Acc_Z [m/s2], #2 Distance_Travelled_Along_Road_Segment [m], #2 Lateral_Distance_Lanem [m], #2 lane_id, #2 lane_offset [m], #2 World_Heading_Angle [rad], #2 Heading_Angle_Rate [rad/s], #2 Relative_Heading_Angle [rad], #2 Relative_Heading_Angle_Drive_Direction [rad], #2 World_Pitch_Angle [rad], #2 Road_Curvature [1/m], #2 collision_ids, #3 Entity_Name [-], #3 Entity_ID [-],#3 Current_Speed [m/s], #3 Wheel_Angle [deg], #3 Wheel_Rotation [-],#3 bb_x [m], #3 bb_y [m], #3 bb_z [m], #3 bb_length [m], #3 bb_width [m], #3 bb_height [m], #3 World_Position_X [m], #3 World_Position_Y [m], #3 World_Position_Z [m], #3 Vel_X [m/s], #3 Vel_Y [m/s], #3 Vel_Z [m/s], #3 Acc_X [m/s2], #3 Acc_Y [m/s2], #3 Acc_Z [m/s2], #3 Distance_Travelled_Along_Road_Segment [m], #3 Lateral_Distance_Lanem [m], #3 lane_id, #3 lane_offset [m], #3 World_Heading_Angle [rad], #3 Heading_Angle_Rate [rad/s], #3 Relative_Heading_Angle [rad], #3 Relative_Heading_Angle_Drive_Direction [rad], #3 World_Pitch_Angle [rad], #3 Road_Curvature [1/m], #3 collision_ids, #4 Entity_Name [-], #4 Entity_ID [-],#4 Current_Speed [m/s], #4 Wheel_Angle [deg], #4 Wheel_Rotation [-],#4 bb_x [m], #4 bb_y [m], #4 bb_z [m], #4 bb_length [m], #4 bb_width [m], #4 bb_height [m], #4 World_Position_X [m], #4 World_Position_Y [m], #4 World_Position_Z [m], #4 Vel_X [m/s], #4 Vel_Y [m/s], #4 Vel_Z [m/s], #4 Acc_X [m/s2], #4 Acc_Y [m/s2], #4 Acc_Z [m/s2], #4 Distance_Travelled_Along_Road_Segment [m], #4 Lateral_Distance_Lanem [m], #4 lane_id, #4 lane_offset [m], #4 World_Heading_Angle [rad], #4 Heading_Angle_Rate [rad/s], #4 Relative_Heading_Angle [rad], #4 Relative_Heading_Angle_Drive_Direction [rad], #4 World_Pitch_Angle [rad], #4 Road_Curvature [1/m], #4 collision_ids, #5 Entity_Name [-], #5 Entity_ID [-],#5 Current_Speed [m/s], #5 Wheel_Angle [deg], #5 Wheel_Rotation [-],#5 bb_x [m], #5 bb_y [m], #5 bb_z [m], #5 bb_length [m], #5 bb_width [m], #5 bb_height [m], #5 World_Position_X [m], #5 World_Position_Y [m], #5 World_Position_Z [m], #5 Vel_X [m/s], #5 Vel_Y [m/s], #5 Vel_Z [m/s], #5 Acc_X [m/s2], #5 Acc_Y [m/s2], #5 Acc_Z [m/s2], #5 Distance_Travelled_Along_Road_Segment [m], #5 Lateral_Distance_Lanem [m], #5 lane_id, #5 lane_offset [m], #5 World_Heading_Angle [rad], #5 Heading_Angle_Rate [rad/s], #5 Relative_Heading_Angle [rad], #5 Relative_Heading_Angle_Drive_Direction [rad], #5 World_Pitch_Angle [rad], #5 Road_Curvature [1/m], #5 collision_ids, #6 Entity_Name [-], #6 Entity_ID [-],#6 Current_Speed [m/s], #6 Wheel_Angle [deg], #6 Wheel_Rotation [-],#6 bb_x [m], #6 bb_y [m], #6 bb_z [m], #6 bb_length [m], #6 bb_width [m], #6 bb_height [m], #6 World_Position_X [m], #6 World_Position_Y [m], #6 World_Position_Z [m], #6 Vel_X [m/s], #6 Vel_Y [m/s], #6 Vel_Z [m/s], #6 Acc_X [m/s2], #6 Acc_Y [m/s2], #6 Acc_Z [m/s2], #6 Distance_Travelled_Along_Road_Segment [m], #6 Lateral_Distance_Lanem [m], #6 lane_id, #6 lane_offset [m], #6 World_Heading_Angle [rad], #6 Heading_Angle_Rate [rad/s], #6 Relative_Heading_Angle [rad], #6 Relative_Heading_Angle_Drive_Direction [rad], #6 World_Pitch_Angle [rad], #6 Road_Curvature [1/m], #6 collision_ids, 
3509, 3.705214, Ego, 0, 30.780000, 0.000000, 5.404655, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 121.841487, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2121.841487, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 22.744733, 0.028851, 2.740299, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 236.387597, -13.275000, 0.000000, 22.744733, 0.000000, 0.000000, -374.736737, 0.000000, 0.000000, 2236.387597, -13.275000, -4, -0.395000, 0.007087, 0.234425, 0.007087, 0.007087, 0.000000, 0.000000, , A2, 2, 23.668436, 0.033066, 4.285980, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 120.843376, -12.781015, 0.000000, 23.667038, -0.257250, 0.000000, 142.407714, -1.547910, 0.000000, 2120.843376, -12.781015, -4, 0.098985, 6.278854, 0.279609, 6.278854, -0.004331, 0.000000, 0.000000, , A3, 3, 31.590575, 0.000000, 3.654075, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 142.154373, -8.345000, 0.000000, 31.590575, 0.000000, 0.000000, 286.203032, 0.000000, 0.000000, 2142.154373, -8.345000, -3, 0.560000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A4, 4, 36.606535, 0.000000, 0.758256, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 82.877303, -8.365000, 0.000000, 36.606535, 0.000000, 0.000000, 396.356816, 0.000000, 0.000000, 2082.877303, -8.365000, -3, 0.540000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 36.450209, 0.012361, 2.462100, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 72.273556, -5.045000, 0.000000, 36.450209, 0.000000, 0.000000, -277.496030, 0.000000, 0.000000, 2072.273556, -5.045000, -2, -0.160000, 0.004431, 0.160926, 0.004431, 0.004431, 0.000000, 0.000000, , 
3510, 3.706273, Ego, 0, 30.780000, 0.000000, 5.497786, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 121.874083, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2121.874083, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 22.347700, 0.028851, 2.807917, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 236.411263, -13.275000, 0.000000, 22.347700, 0.000000, 0.000000, -374.913667, 0.000000, 0.000000, 2236.411263, -13.275000, -4, -0.395000, 0.007331, 0.230333, 0.007331, 0.007331, 0.000000, 0.000000, , A2, 2, 23.819326, 0.033066, 4.358051, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 120.868599, -12.781289, 0.000000, 23.817919, -0.258890, 0.000000, 142.474950, -1.548641, 0.000000, 2120.868599, -12.781289, -4, 0.098711, 6.279152, 0.281392, 6.279152, -0.004033, 0.000000, 0.000000, , A3, 3, 31.893807, 0.000000, 3.750576, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 142.188149, -8.345000, 0.000000, 31.893807, 0.000000, 0.000000, 286.338161, 0.000000, 0.000000, 2142.188149, -8.345000, -3, 0.560000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A4, 4, 37.026475, 0.000000, 0.870287, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 82.916514, -8.365000, 0.000000, 37.026475, 0.000000, 0.000000, 396.543953, 0.000000, 0.000000, 2082.916514, -8.365000, -3, 0.540000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 36.156202, 0.012361, 2.571498, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 72.311845, -5.045000, 0.000000, 36.156202, 0.000000, 0.000000, -277.627048, 0.000000, 0.000000, 2072.311845, -5.045000, -2, -0.160000, 0.004600, 0.159628, 0.004600, 0.004600, 0.000000, 0.000000, , 
3511, 3.707333, Ego, 0, 30.780000, 0.000000, 5.591006, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 121.906710, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2121.906710, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 21.950666, 0.028851, 2.874396, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 236.434531, -13.275000, 0.000000, 21.950666, 0.000000, 0.000000, -374.559975, 0.000000, 0.000000, 2236.434531, -13.275000, -4, -0.395000, 0.007571, 0.226241, 0.007571, 0.007571, 0.000000, 0.000000, , A2, 2, 23.970216, 0.033066, 4.430646, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 120.894006, -12.781565, 0.000000, 23.968800, -0.260530, 0.000000, 142.340540, -1.547180, 0.000000, 2120.894006, -12.781565, -4, 0.098435, 6.279452, 0.283174, 6.279452, -0.003733, 0.000000, 0.000000, , A3, 3, 32.197039, 0.000000, 3.848087, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 142.222278, -8.345000, 0.000000, 32.197039, 0.000000, 0.000000, 286.068030, 0.000000, 0.000000, 2142.222278, -8.345000, -3, 0.560000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A4, 4, 37.446415, 0.000000, 0.983696, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 82.956207, -8.365000, 0.000000, 37.446415, 0.000000, 0.000000, 396.169855, 0.000000, 0.000000, 2082.956207, -8.365000, -3, 0.540000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 35.862195, 0.012361, 2.680109, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 72.349859, -5.045000, 0.000000, 35.862195, 0.000000, 0.000000, -277.365136, 0.000000, 0.000000, 2072.349859, -5.045000, -2, -0.160000, 0.004768, 0.158330, 0.004768, 0.004768, 0.000000, 0.000000, , 
3512, 3.708392, Ego, 0, 30.780000, 0.000000, 5.684137, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 121.939306, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2121.939306, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 21.553632, 0.028851, 2.939611, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 236.457356, -13.275000, 0.000000, 21.553632, 0.000000, 0.000000, -374.913667, 0.000000, 0.000000, 2236.457356, -13.275000, -4, -0.395000, 0.007806, 0.222149, 0.007806, 0.007806, 0.000000, 0.000000, , A2, 2, 24.121105, 0.033066, 4.503630, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 120.919549, -12.781843, 0.000000, 24.119681, -0.262170, 0.000000, 142.474950, -1.548641, 0.000000, 2120.919549, -12.781843, -4, 0.098157, 6.279754, 0.284957, 6.279754, -0.003431, 0.000000, 0.000000, , A3, 3, 32.500271, 0.000000, 3.946424, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 142.256695, -8.345000, 0.000000, 32.500271, 0.000000, 0.000000, 286.338161, 0.000000, 0.000000, 2142.256695, -8.345000, -3, 0.560000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A4, 4, 37.866355, 0.000000, 1.098269, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 82.996307, -8.365000, 0.000000, 37.866355, 0.000000, 0.000000, 396.543953, 0.000000, 0.000000, 2082.996307, -8.365000, -3, 0.540000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 35.568187, 0.012361, 2.787729, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 72.387526, -5.045000, 0.000000, 35.568187, 0.000000, 0.000000, -277.627048, 0.000000, 0.000000, 2072.387526, -5.045000, -2, -0.160000, 0.004934, 0.157032, 0.004934, 0.004934, 0.000000, 0.000000, , 
3513, 3.709451, Ego, 0, 30.780000, 0.000000, 5.777269, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 121.971902, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2121.971902, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 21.156786, 0.028851, 3.003626, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 236.479761, -13.275000, 0.000000, 21.156786, 0.000000, 0.000000, -374.736737, 0.000000, 0.000000, 2236.479761, -13.275000, -4, -0.395000, 0.008037, 0.218059, 0.008037, 0.008037, 0.000000, 0.000000, , A2, 2, 24.271924, 0.033066, 4.577070, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 120.945251, -12.782122, 0.000000, 24.270490, -0.263810, 0.000000, 142.407714, -1.547910, 0.000000, 2120.945251, -12.782122, -4, 0.097878, 6.280057, 0.286738, 6.280057, -0.003128, 0.000000, 0.000000, , A3, 3, 32.803360, 0.000000, 4.045678, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 142.291434, -8.345000, 0.000000, 32.803360, 0.000000, 0.000000, 286.203032, 0.000000, 0.000000, 2142.291434, -8.345000, -3, 0.560000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A4, 4, 38.286097, 0.000000, 1.214112, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 83.036852, -8.365000, 0.000000, 38.286097, 0.000000, 0.000000, 396.356816, 0.000000, 0.000000, 2083.036852, -8.365000, -3, 0.540000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 35.274319, 0.012361, 2.894459, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 72.424881, -5.045000, 0.000000, 35.274319, 0.000000, 0.000000, -277.496030, 0.000000, 0.000000, 2072.424881, -5.045000, -2, -0.160000, 0.005099, 0.155734, 0.005099, 0.005099, 0.000000, 0.000000, , 
3514, 3.710510, Ego, 0, 30.780000, 0.000000, 5.870400, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 122.004498, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2122.004498, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 20.759940, 0.028851, 3.066439, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 236.501746, -13.275000, 0.000000, 20.759940, 0.000000, 0.000000, -374.736737, 0.000000, 0.000000, 2236.501746, -13.275000, -4, -0.395000, 0.008263, 0.213969, 0.008263, 0.008263, 0.000000, 0.000000, , A2, 2, 24.422743, 0.033066, 4.650966, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 120.971114, -12.782403, 0.000000, 24.421300, -0.265449, 0.000000, 142.407714, -1.547910, 0.000000, 2120.971114, -12.782403, -4, 0.097597, 6.280363, 0.288520, 6.280363, -0.002822, 0.000000, 0.000000, , A3, 3, 33.106449, 0.000000, 4.145848, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 142.326494, -8.345000, 0.000000, 33.106449, 0.000000, 0.000000, 286.203032, 0.000000, 0.000000, 2142.326494, -8.345000, -3, 0.560000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A4, 4, 38.705839, 0.000000, 1.331225, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 83.077842, -8.365000, 0.000000, 38.705839, 0.000000, 0.000000, 396.356816, 0.000000, 0.000000, 2083.077842, -8.365000, -3, 0.540000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 34.980451, 0.012361, 3.000299, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 72.461926, -5.045000, 0.000000, 34.980451, 0.000000, 0.000000, -277.496030, 0.000000, 0.000000, 2072.461926, -5.045000, -2, -0.160000, 0.005262, 0.154437, 0.005262, 0.005262, 0.000000, 0.000000, , 
3515, 3.711572, Ego, 0, 30.780000, 0.000000, 5.963796, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 122.037186, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2122.037186, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 20.362532, 0.028851, 3.128225, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 236.523371, -13.275000, 0.000000, 20.362532, 0.000000, 0.000000, -374.207448, 0.000000, 0.000000, 2236.523371, -13.275000, -4, -0.395000, 0.008486, 0.209873, 0.008486, 0.008486, 0.000000, 0.000000, , A2, 2, 24.573775, 0.033066, 4.725530, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 120.997209, -12.782687, 0.000000, 24.572324, -0.267090, 0.000000, 142.206573, -1.545724, 0.000000, 2120.997209, -12.782687, -4, 0.097313, 6.280671, 0.290304, 6.280671, -0.002514, 0.000000, 0.000000, , A3, 3, 33.409968, 0.000000, 4.247224, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 142.361975, -8.345000, 0.000000, 33.409968, 0.000000, 0.000000, 285.798790, 0.000000, 0.000000, 2142.361975, -8.345000, -3, 0.560000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A4, 4, 39.126176, 0.000000, 1.449945, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 83.119394, -8.365000, 0.000000, 39.126176, 0.000000, 0.000000, 395.796989, 0.000000, 0.000000, 2083.119394, -8.365000, -3, 0.540000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 34.686166, 0.012361, 3.105547, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 72.498762, -5.045000, 0.000000, 34.686166, 0.000000, 0.000000, -277.104087, 0.000000, 0.000000, 2072.498762, -5.045000, -2, -0.160000, 0.005425, 0.153138, 0.005425, 0.005425, 0.000000, 0.000000, , 
3516, 3.712640, Ego, 0, 30.780000, 0.000000, 6.057718, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 122.070059, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2122.070059, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 19.963437, 0.028851, 3.189142, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 236.544692, -13.275000, 0.000000, 19.963437, 0.000000, 0.000000, -373.684106, 0.000000, 0.000000, 2236.544692, -13.275000, -4, -0.395000, 0.008706, 0.205759, 0.008706, 0.008706, 0.000000, 0.000000, , A2, 2, 24.725448, 0.033066, 4.800978, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 121.023615, -12.782974, 0.000000, 24.723988, -0.268739, 0.000000, 142.007692, -1.543562, 0.000000, 2121.023615, -12.782974, -4, 0.097026, 6.280983, 0.292096, 6.280983, -0.002202, 0.000000, 0.000000, , A3, 3, 33.714774, 0.000000, 4.350102, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 142.397983, -8.345000, 0.000000, 33.714774, 0.000000, 0.000000, 285.399091, 0.000000, 0.000000, 2142.397983, -8.345000, -3, 0.560000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A4, 4, 39.548296, 0.000000, 1.570624, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 83.161632, -8.365000, 0.000000, 39.548296, 0.000000, 0.000000, 395.243454, 0.000000, 0.000000, 2083.161632, -8.365000, -3, 0.540000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 34.390633, 0.012361, 3.210488, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 72.535491, -5.045000, 0.000000, 34.390633, 0.000000, 0.000000, -276.716547, 0.000000, 0.000000, 2072.535491, -5.045000, -2, -0.160000, 0.005587, 0.151833, 0.005587, 0.005587, 0.000000, 0.000000, , 
3517, 3.713703, Ego, 0, 30.780000, 0.000000, 6.151202, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 122.102778, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2122.102778, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 19.564155, 0.028851, 3.248561, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 236.565488, -13.275000, 0.000000, 19.564155, 0.000000, 0.000000, -375.618056, 0.000000, 0.000000, 2236.565488, -13.275000, -4, -0.395000, 0.008920, 0.201644, 0.008920, 0.008920, 0.000000, 0.000000, , A2, 2, 24.877193, 0.033066, 4.876533, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 121.050058, -12.783261, 0.000000, 24.875723, -0.270388, 0.000000, 142.742633, -1.551550, 0.000000, 2121.050058, -12.783261, -4, 0.096739, 6.281296, 0.293889, 6.281296, -0.001890, 0.000000, 0.000000, , A3, 3, 34.019723, 0.000000, 4.453425, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 142.434146, -8.345000, 0.000000, 34.019723, 0.000000, 0.000000, 286.876134, 0.000000, 0.000000, 2142.434146, -8.345000, -3, 0.560000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A4, 4, 39.970614, 0.000000, 1.692020, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 83.204120, -8.365000, 0.000000, 39.970614, 0.000000, 0.000000, 397.288981, 0.000000, 0.000000, 2083.204120, -8.365000, -3, 0.540000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 34.094961, 0.012361, 3.314039, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 72.571734, -5.045000, 0.000000, 34.094961, 0.000000, 0.000000, -278.148655, 0.000000, 0.000000, 2072.571734, -5.045000, -2, -0.160000, 0.005747, 0.150527, 0.005747, 0.005747, 0.000000, 0.000000, , 
3518, 3.714763, Ego, 0, 30.780000, 0.000000, 6.244421, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 122.135405, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2122.135405, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 19.166372, 0.028851, 3.306608, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 236.585805, -13.275000, 0.000000, 19.166372, 0.000000, 0.000000, -375.267025, 0.000000, 0.000000, 2236.585805, -13.275000, -4, -0.395000, 0.009130, 0.197544, 0.009130, 0.009130, 0.000000, 0.000000, , A2, 2, 25.028367, 0.033066, 4.952334, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 121.076586, -12.783550, 0.000000, 25.026889, -0.272031, 0.000000, 142.609234, -1.550100, 0.000000, 2121.076586, -12.783550, -4, 0.096450, 6.281609, 0.295675, 6.281609, -0.001576, 0.000000, 0.000000, , A3, 3, 34.323528, 0.000000, 4.557376, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 142.470529, -8.345000, 0.000000, 34.323528, 0.000000, 0.000000, 286.608036, 0.000000, 0.000000, 2142.470529, -8.345000, -3, 0.560000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A4, 4, 40.391347, 0.000000, 1.814348, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 83.246935, -8.365000, 0.000000, 40.391347, 0.000000, 0.000000, 396.917698, 0.000000, 0.000000, 2083.246935, -8.365000, -3, 0.540000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 33.800399, 0.012361, 3.416406, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 72.607563, -5.045000, 0.000000, 33.800399, 0.000000, 0.000000, -277.888713, 0.000000, 0.000000, 2072.607563, -5.045000, -2, -0.160000, 0.005905, 0.149227, 0.005905, 0.005905, 0.000000, 0.000000, , 
